otu	barcode03	barcode04	barcode02	barcode01	barcode05
6843d3117a4a30692767466ccc1d379c9720a3f8	19928	20930	29242	16000	10744
cd122aa3302cb4964ff7cb8ffd6f36c73e995394	10457	10338	16727	8739	9915
1e34806f89460106d4ef5d1b44af0021ccbe3d9a	4803	4119	7019	10183	4585
ed1c1adb4a8fbee49f41efa31c096ad710374753	5479	7553	2645	722	4802
54ddcf3357e1185209ce8e7abf07e25dd46443f0	452	7915	0	0	6957
bae595d56422d153791203f02a0523298a673fbc	3288	3624	1547	407	4271
91e1ca6567ef8b8935fadb9655a2e2cb041bdefb	2450	849	2327	2912	3847
0767b99fdf4d54b1ac7b5e1506c2dbce2866972b	3980	3182	179	6002	3649
cc5d0668aeeae695d5736bcaf53b8d0cb1e6cadd	8723	2024	4028	8919	5768
3ae47401b388c14717f2c76d584789503db4da53	0	362	2581	0	1965
52c7a217690559ec5ea64a4b6a0ca98a0b28ffd1	300	4241	0	0	4519
f86bdb066872ee96d3782b658bab853c7250bab0	0	604	4329	0	1997
fb7bfb727e35dfdae76473e97e497a35efdf7938	0	0	0	0	536
19d578b81889b9f9f9f1204769c93131e3cb6cba	0	17	52	0	5
02449541ba62ef4d0b00b8a398c2686b12bc430d	1	0	0	0	309
735d20e7b4bd7e93e181816869669522609f40ab	0	0	0	0	234
e49d5c5d6fb93d9a9c49c1b566b12e731dda04f7	0	0	0	0	107
00f99adfde7b4e9e2bfcc55fb4a588dcd2ce1463	2928	1555	3488	5907	3264
365b2467da7c452b4c99bd064484cfe487ab7998	1047	108	1	1257	616
074e453734052833726ec002063afd6ae3fc2235	1859	33	10	1960	1373
11304f8acbc9d3c28e79c095caaf8cd65eef50f3	3306	1760	0	4230	1234
005f5ab85b1da1713d17feb976e834b0c838e4bd	2293	1612	6	3994	754
3e4dc664a6c748d78a353b50203f8230ec7b5011	142	107	195	380	130
0b59d2524ab459d3d473f0fe35c2a23abe441f7b	1	3	0	69	0
c2f61610909f38a34126c979bba4ee0059411887	422	352	0	922	70
08f983c7102c04b981241454a23256a453410e74	312	304	0	529	132
48a2c1955a43d4716aed156f63ca7660cf567b78	76	60	0	167	25
0b6887ef1740b3080ee7a424da4c1c1e6601a70a	1	2	4	4	2
07e4784e6b55fb2b84729d10f41ffe5a6e2d255e	257	19	1	420	69
057ad05f726f356a20acd06cc3b707f8885b0950	40	5	2	19	9
004f48fa98850600b7ab9d2973e5e0ccc34b169d	160	11	0	92	0
3d5cb6126e7f848c4b5db0938addaf4aa657c24c	0	0	0	12	0
0567886ee726527bcb3bda275b1c7524c17476a9	6	0	1	5	9
00d8fec9f0bbb84eda8f89e1b25ef2ffebad0e90	182	17	0	57	0
0646142df71584e45d01333647a116da426c2a67	11	6	0	153	0
3cade6364e5817c7e04b908f653eec6ed7bbedcd	41	21	47	71	8
009c718afd1e12e50eac12c11b7f7b80254273a5	5	15	26	88	14
1588b918fb8d1e241a7b776993885880dbc3eb47	0	0	0	9	0
168bfe7662aeb7751ca4855eb4ca553dd4efe720	11	2	0	13	4
11e4e84b9345238bab57e17a2e0824bffc584176	3	0	3	3	1
022caf182f561b2cb11ad38f3a20550e1f02fc76	5	3	15	51	38
4e95e72ec9dad31997221dd7ce2c81a5587e7cd8	35	4	0	45	3
42b3be03b655ae05c9a7fc29f3fe76f529a94968	4	1	0	6	3
07657359b608c35fc43789e6730bc1c799a1cfd5	4	0	13	6	4
260df2eca8a0c0704c343e7ba0a5b5c2f1ea648b	2	0	0	13	2
1e5563a176fe7633832118758735dfac52bdcff3	0	0	0	8	0
23f7518660b1b3bf10f94557e3bd6c363286ba09	0	0	0	4	0
0a67c7f6a423c2fe3c9d514391b2bc363267c027	46	2	0	70	4
1c70a2e1d02edea785943cd076a56fb056e9a61b	8	1	9	8	16
004fa0b746447cbaeeb325f4010d768ac75ad324	1	0	0	3	91
0961cf818b6a8fb1ba26f3b07690e6bb74323186	0	0	0	12	0
4d41fa4efc473749402b92171365dbf7da552113	0	0	0	2	0
2ddcac83e77bdc9d4e151373c5d6db12482e25a6	0	1	0	2	7
1e90349a915e69cc2d7043e94b4fa1bd13f35adc	23	3	10	21	3
093038520e74f72feda7e4f1378c33140e44edc1	1	1	0	8	0
0bbab1a39699e49a19d9142b1d57b05b3bd282b0	27	1	0	25	18
038e513d87db2dc0ab4ed6374a93d55deae9c005	20	6	14	9	6
280813e897fd6311cb99195ac59bea39e70265b5	6	0	0	7	17
045b39c30a406feb74bb50c4d774fc47b17e68c2	1	2	0	11	8
1cba775ab59735ed9da5e708bf2aaf13982c91c6	5	6	0	9	0
9403995dd676ca6a2ae91c343c76ba68cf3e45cc	42	4	1	46	9
452177887b882156ecc0f839755b69b269590350	1	0	1	3	1
3fc0a1606f1978142be036a982ac35ab3b07ed0f	0	0	0	1	0
cba71b01a0ec6266fa2d17ca5e0e21c8b47c9345	0	0	0	1	0
227ddf6157e96f3329a143e6a5d979299ef47295	0	0	0	1	0
f3b0332a0a93de17a25d2075bac8bbdc5667c1e0	0	0	0	1	0
2a0c994a2a9a8afb45cc3eb49e6dc059799eca9d	1	3	1	8	7
12508cd1f90973f18fd933aa96d20bf854d533ea	0	0	0	1	1
16387cade74eb2e0fffeaedcba194be5aecc9953	0	0	0	1	1
1cf36596a610a30ecf42027a4bc423cbf967ca4f	11	3	0	18	2
0b6cb3df402f13e4ee62f0fcb24c75b15b85dc99	2	0	0	4	1
0825cb3bda4680388273cd88fad46393981ecdd6	11	0	0	11	3
104dfa153c0fcdcdfc01244a410c89f207860766	0	0	0	7	0
26755b3017aa60b584919a3fd5f4feecd58a593c	9	1	0	9	5
3b88f142a1369fb96e1675054a821a6ffaaf06e0	0	3	4	7	1
c4c456c605ef10b3ca955adc52ca26926fbdeba6	0	0	0	1	0
8b29c2ecb8138719666e95940a1fe50af0deaa22	0	0	0	1	0
a7acdadf881e8085389ad083b66d47501dc38c8f	0	0	0	1	1
1894c9c9215b88185b41d359b13efb4b045d7b7b	8	1	2	8	3
241f5d3b32b3eab6cff531366f560fa37fbdf451	9	2	0	1	0
078cc8bfc4e3d10ccf962587660be2b4f4ba30f5	0	0	0	4	0
21ec30b6fb55e5e0eff726ed9196256a2d51a573	0	0	0	1	0
0c9a2482c6bbd5689a71065b0a4724989d93edfc	0	0	0	13	0
04740956aa884c143df088f94a216986d02a517c	0	0	0	6	0
306eb9c50e9b547e4cc4b289670f0b17d89f66c0	0	0	0	2	0
0e80e4b218437341a0b3aae96e901184cbe78b7f	0	1	0	16	0
153dc310d6a811983b37b097793bee938c19acf5	1	0	0	2	8
f846bda7ac2f223a45948c622eaec53e5a986c13	0	0	0	1	0
109a294fd6bcd1264d87362a1ca343b3434c2623	35	0	0	9	4
f918e17daa9874e38ffa7e828d7156b1e861aa4b	0	0	0	1	0
8a9a13dda2e88970bbb89ad15e4a634ecfdf4906	0	0	0	1	0
e2439ffa0630468444b0a2f9fb7fb54f8d4b71c8	0	0	0	1	0
d41672d5e272e52289def945bc8c40c5d0436cab	0	0	0	1	0
76a3d6b20582d1d91426c86c35ade7f1fbad5032	0	0	1	2	1
daceb55468783ed87172c53602b62194f76baa16	7	0	2	7	2
0a8a7100da9ae9452e453adfa8900b1025d3f3a1	3	0	0	3	0
2f86607af11684659dc4316cb8bc108fb8d8c4f4	0	0	0	1	0
1a97bdd611ef9c374c95caf869062171c6f4d634	1	2	1	3	2
67d33116c19c53947fb7c072d86c37e56c1acc8e	0	0	0	2	0
2f83afb3128a2922f055d57e57efb92aa5c197c7	0	0	0	1	0
0bb62d9f8d4b66ef54b1f871902d2ed8250e1f75	1	0	0	4	8
7810039b5eb4439a1a9027ecc885741d2f3e6cdc	0	0	0	1	0
038a6cd0a7744ebb27ddd37de1e2b62a48c8b870	0	6	4	2	2
ee28d05ba612ce3820e3107b7679b8383f6ddb1e	0	0	0	1	0
0a618886875d26c1156b580a5633a739d1721618	0	0	0	2	0
40dd0f6382a31dbd4415ca5846d7441fd3ec5cac	7	2	1	7	11
004bd098b1bfca0206df9d150187c19e5f468a71	19	3	1	2	1
6f07dd183544aee17395831275e3f5198bc219d8	0	0	1	1	0
02c1f0926e744c0d521ec1f97993ea14e4a9fbb5	0	5	5	20	0
216f983eaa87f505dfa9aca43ec61fd79054dfe1	0	0	0	6	0
02023766790b98a5efe8b6ef8649ebfb7bbe395d	0	6	14	7	0
840095f87bcf6586d030420ffae15544a41526c9	0	0	0	1	0
4ec2f5df7f75db8c3466e0facad59a808ef2dba0	0	0	3	4	1
3d27a0238fba768a1641a68a28f5558fcfd10a7e	0	0	0	1	0
1248b0f4f20298d7d1dd92e6e47df07d656a40d1	0	0	0	4	0
0e9090b1054e33a8b2ea7b8a1dd0e70e5ab287cc	0	0	0	5	0
03e0bdb97f362f36611e342eae14dba292aeab97	1	0	0	5	62
161a3bd7ede7b220014b2999ed9f40618c815f0e	0	0	0	1	0
10f3ea6a537af6fc6648d15ce421b62a22b35153	0	0	0	1	0
a9ef79ae7c9870ceafde0a2bd70870ad5469db23	0	0	0	1	0
4d00a68a8e1962eeca68691899792f8f60f3fb69	0	1	2	1	0
4d9b14230218bd1ce67f1599b6adbbd1eb48c416	0	0	0	1	0
11bca886fd55ded6b61230fb6829fd4f52debb67	2	1	0	2	0
a95902702406e51f1a8adaa03f30c85dfcad433b	0	0	0	1	0
74409a1ac0144f6a9eb2638578808b9b4237b713	2	0	0	1	0
10a4494ca4160e4827f28a0d6f449a3123ff9c0e	0	1	0	2	0
b93d8e16476242a4612ab39e7959ff748ae55a48	0	0	0	1	0
01174834624ff34db622de5dc1471359ad22b037	1	2	0	2	1
7168b370cc7bafeb80e40e2ab470dc77e3695ef0	0	0	0	2	2
04766df8a57dbdb2dcee9f98b1ca1ec99f110109	9	6	8	1	3
e447c74118aaf05a6d08b54c20bacab2b82753c5	0	0	0	1	0
4ba415bd2dbc3481591d4d6b03384bbc1b1dacd2	0	0	0	1	0
039e951e0e204b96a7b8a9ee9598f17efb5355e9	0	12	35	9	0
b362e8fb9ee6f8cc464ece50e072ac1f7c4dc87e	0	0	0	1	0
a3ff088d02da62270036723cdb7496cd6652f5f1	2	3	1	5	4
0d0aff9117bb577a593ea8cf346a595e9a2a35b4	0	0	0	1	0
13d0140b70a468597db05d23d3f94b2ac681b1b9	1	0	0	2	6
c87a352c3bd4f464aa617a03e89fa929fd1f3684	0	0	0	1	0
8d3ef2c61403bd05e2220c34cbe949704b563b75	0	0	0	3	0
23bce9681e0b92bcb37a72fbcf8328853f767813	0	0	0	1	0
0ba67c5a6831aa0803b44be0349b92653ca2e81b	9	0	0	8	5
b2272e1deb55f55629842fcf133391a2b4ce3896	1	0	0	2	0
4074e6d06b1afc72dd5e7d5d26fe4c38159b2d4e	1	0	0	1	0
37a0c9cc455702ba444c1302ad594cee17db3157	7	0	0	1	2
429b7475f69991199760cf0de29e83a22d44a4db	1	0	0	4	0
093dfa0f89d091d4843e3efb5097c04f33a1bba8	0	44	0	1	0
9ecad79cb2e98f6c560d3b1eebab2c4197f24a84	2	0	5	1	3
0d213cb631528e8703207ccd3cda9aa72539d5ca	0	0	0	1	0
052c00ce5c2d36244dcfe279ba4bf2c768fec5d7	0	2	0	2	0
0a58cacfa75a89020195983ac8010a0c413bed5a	0	0	0	1	0
76da2618c5d3aa32929325e232500a64a443096b	0	0	0	1	0
27b86dae9e04d822f60d3bdab645ba5ec1242516	0	0	0	1	0
6dedb3c4290829ae135410327286439a5db76dd3	0	0	0	1	0
d8cfbf482861fc36e60eb23c6f3220a7ff7aee23	0	0	0	1	0
d0a5f5af3ea26cddac9381fc48151898f13ad7ea	0	0	0	1	0
38e45cefd8e6d41cd19c6ae823692bea24959cf6	0	0	0	1	0
01e84d7dc7985604a5c0f7520fed33a6fe697505	2	0	0	1	0
68b43e2f957b38cdfc875caa9da21e3e57de080c	1	0	0	3	0
b223d302536277ca98cd799311d8340d119367e5	0	0	0	2	0
620295c28bb59a3a686a70dfb2673f2a16ed3231	1	0	0	1	0
c100561971bcb39ba6c15cd5bd385bba65aa2d25	0	0	0	1	0
373705242e7269ed32c113d3f9c5d2946507a895	0	0	0	4	0
88ffdc0098c10999782844ad211fbda2d1c3332e	1	0	0	2	0
a98955a7408f38aebe4c2ce0c310977fced7215b	0	0	0	1	0
14256313513e15e9f0d9c409009a6daf322fdff8	9	0	0	2	1
2409ff55f27a08e4cd9c3187a1be56954c842e34	2	0	0	1	0
0421c4fa2db8a671ae62b0d568bf43ae6de31042	0	0	0	1	0
365916e21cfa436cd194f8b297c258dd692eafb7	0	0	0	1	0
0e633af71f7583adc97ff1fed9ea3396081ec8b0	0	0	0	1	23
6ee00591df7cd408fdd499f5fad2eef274f163b8	0	0	0	1	0
4d3bddc9edb4db4dc417ef6588e5e70012cc7a52	0	0	1	1	0
ec2374bbc6e3dd10cb58e25324984556d8107eb5	0	0	0	1	0
15e284a817229778f193db793a8a40093df15535	0	0	0	2	0
2bce9c821a51cc1343e9d8081c9f5f4963830970	0	0	0	1	0
20458b6533da8fcb45614cbe8242b91f66b3de0b	1	0	1	2	0
6fd4c93afab99fb7c312cd3814549bab98bebecf	0	0	0	1	0
1d98f7b7b7a008f23ff6f61f1cd7e49d6c043fcc	1	0	0	1	2
e185ef6f9ea2231950b3c2d3b61c2ba37332ebfe	0	0	0	1	0
544c00e8818603d80824a3c0a46bb631483d0170	1	0	0	2	0
1c44c88af07f1e4847af6dc6474383cd06d1f68c	1	3	3	2	0
9c1e07c33cab476dab45af165ef04d5e19e28c94	0	0	0	4	0
99752a847a18284156849e52a110e6df68f28984	1	0	0	1	0
0cbcde986c8d9dc4086686b3f14bfcd5430d3468	0	0	0	1	0
ad722181e9b4e7fcb824d733e40ca9595e00bcc7	0	0	0	1	0
731515196db5b3811e847ec0f13e1be25f59e964	0	0	0	1	0
1a12e69d412da13ef9ca302ccc34e7e51725ae41	1439	2368	0	2	1908
7ff8ccda7a0a71c56b653c80d585afe321ef1dd7	0	0	0	1	0
843f16e82fc418c7fb68c78f61d4e98482505c86	0	0	0	1	0
fea613dd6720b59edbb5e3374492649d4a907218	0	0	0	1	0
2f08e4bf47f257e227ac4f50a98289b721891ae3	0	0	0	1	0
4168c5187773480a6d84b13fd38eac3df8b3ac3f	0	0	0	2	0
86e3dd2ad75b4860e82dee3143e83d15b94d18ba	0	0	0	1	0
459fcd3ddfe01d2bae852a9a2422d15c530a5704	0	0	2	1	0
13658da970c289aeb218655c47c587737e4944d3	0	0	0	1	0
0aa343126a79dcaea4de6ae3961907c9525474ee	0	0	0	1	0
009f2953ebf09ee45057c286090f3b84617bf35e	0	0	0	1	0
1da33520a84a19d77e6a58d6400de402f725ca30	1	0	1	2	0
a735251d1a8335b96dce5d983f5d696cd9954a9e	0	0	0	1	0
1b298c0dadf45bb429cd04d3a258ea6a43aef777	0	0	2	1	0
b4039f5330d21e1b0c3b85b99d9dbc4ce47ada13	0	0	0	1	0
88f618a94a4b077844b0ba88831e71d1767b53e5	0	0	0	1	0
4fa8a2e59017379ab278c777835d26345707b132	0	0	0	1	0
230c40c1fa879c960d3570455d48e0a3d20984a2	0	0	0	1	0
0773a4153d5a98ea9013c7b4c1941311034a01b5	2	0	0	1	0
b476ce7cd4024702ca2bc856f87724040e974faf	0	0	0	1	0
c28b879887f488a4493a9665ecf46accd3633497	0	0	0	1	0
ae2da00ee4e3e061b661e6cbec7f9dd3098c352b	0	0	0	1	0
0a2b6dbc9087844caab3d5843aa9a7490c8587c5	1	0	0	1	38
2d777e3bfce1603254f3a2c2749bb902fe686e0d	0	0	0	1	0
6c1db7814310c8ed9778f061494783315fb937a6	0	0	0	1	0
5cf44d4ae399d6d4ecd0b6e089fe1bfeecce23b3	0	0	0	1	0
31030495c54d9771e4d23084d4622bede421896c	0	1	1	1	1
8759ffd3dcc643d0a26554814f0f5598e0540f8b	0	0	0	1	0
9963939af121a71d685a4ca880774b3385319e39	0	0	0	1	0
84f3cc2d532b1aa1973e5bc0ea466430307413da	0	0	7	1	1
19c50ee565b7a72a1c9badafeab46be2e188e831	0	0	0	1	0
e7a0b4b321e2feebfd00c00f208831c7a93b970d	0	2	1	1	0
676b6913fb4106f7615d51f7f72e7c4c3d160548	0	0	0	1	0
3ad2391d11d6ede6cf13d38c84866b3defa8a5f1	0	0	0	1	0
40be2366d79e4b0c357c72fb60210799d282493f	0	0	0	1	0
cf8b85eb7a46670501630364fa2c198f80545fa7	0	0	0	1	0
41119776ff9e4be1165dc4e508e154e19bed9b3b	0	0	0	1	0
7d0b0ffa36a9013cbefc51bc7f2cff68a492ec23	0	0	2	0	0
03a48192cc56d7018d823fcac89ef4dcf8db89c0	0	1	6	0	0
23f4d20200ad67af95b776e4039e9d88fe5223cf	0	3	13	0	0
c0d63aaa65f69af2a6640bb4b205a4e2176b3b43	0	0	1	0	0
d87130256d4159992a7f932b427182e7dd0dbcb1	0	0	1	0	0
195527a2ddfad07ab745e44ef3ed018b8899b8bd	0	1	2	0	1
11d2f173eb97755586d0d19f43d85b88a582f84a	0	4	17	0	3
6261ba0ee862fc5d0abbef6b64504f3ca14f3c57	0	0	1	0	0
552811db1ee345353a231ba6b697e469e6b84705	0	0	2	0	0
2624ef5d78e7c1d8548c5345ad44e8d5651e40e8	0	2	2	0	0
33fe13ec0f9dea2560c72c610dc73adbdf152a46	0	1	2	0	1
03c6ede8c1e42cf39b9adaee6b81b6100512d52a	0	2	21	0	50
06298a7e4d6fa357a859ec03c5cb51094afa7980	0	0	1	0	0
5b56d6e99686bfdf16f7b6d7d8f2d42f649ca2be	0	1	3	0	1
beda4a59fc75a795e0c9e3a61b74941d95e24d3e	0	0	1	0	0
2f16639fb00295a2eae8cc221d829f5cd5566780	0	5	43	0	2
f446b66784f059c51c8a81694a97f001856502c7	0	0	1	0	0
1eae72b0cda02a433bc38fc0e78d80f843f208e3	0	4	10	0	4
198540582426ff36798a78a6608bc35d8e3fc90a	0	4	8	0	4
0f365835e353d75e1d8657ddc9cfdbfc0175c05b	0	1	1	0	0
761341d818b01f5ba7dfdd25bd30bb8f0335aadd	0	0	1	0	2
719e758e329fdd46c452e0c9dfb50edd990ccd99	0	0	1	0	0
3de75e731ed4da04aa10ef2acb193b6e943a366b	0	2	1	0	0
d2dc0dcb5ce1b01dceff23ac7602f0cf945ae05d	0	0	1	0	0
3da29a93562f02fbb1f58bc4c53b6e3d0c484a6c	0	0	1	0	0
595c16d63a65eacc8ce6498c42b16f39fffe5d59	0	2	1	0	0
1c2c26d0839bc968f34d241cbd2a9948d327aa43	0	0	1	0	0
66de4d65530a6295019f25ccb4072de0f8e27853	0	0	1	0	0
ba9b121436bd7e0efc9ec2922f5ab7e3a8a511f2	0	0	1	0	0
00b8246eece10edcf965904d22c789bdfd9cd542	6	9	10	0	6
d7659435097405d6f9e03a52a1346c130e4118b5	0	0	1	0	0
65f30d82c913dfc9ab163149493ae6e8449330cc	0	0	1	0	0
388a8431d17495917265945d6efa1084eca22c4d	0	0	2	0	0
017c1a8a6658d4ec2df322e22a97a00bcfbf12ad	0	2	4	0	0
a063958dfcc2151ba151a255cbff891f3a5560e4	0	0	2	0	0
681af76cdbe49914ac590b4add34b36c6a5111cb	0	0	1	0	0
aea691901a89c5b3fca070970aafc83b7a9263af	0	0	1	0	0
eaec381ff4d0c44ec397e66750e00dbbc3b1b575	0	0	1	0	0
21496988f673ef73e833b03f0ec92a48bb5df88c	0	3	5	0	0
0098d2cc4f3c6dbcaa48345381162a93da462b6b	0	4	5	0	2
e4c28b25efab1f0135f31a78b3473529a5ae59cc	0	0	1	0	0
ba918f2a6392002b598d619d00bd5e910670d472	0	0	1	0	0
e9b010159cfb04ed701f9eb0bd378fd7fc9bce45	0	0	1	0	0
1c9c98df6f9d38e7c8e59eda7281d83a3a7cc049	0	1	6	0	2
1157cbf8ea7c568c8be8a9f984e7c9911ad617ab	0	1	4	0	2
1d665f0fb22bb3b76402680cca4c18359b135c43	0	0	1	0	0
6c29d2a14fa65d46410e39f7dd66e6bd6e764188	0	4	3	0	0
02ec6f382cce279207513a94be06cff7664ae037	0	1	7	0	0
28a084ce4632907a606de91e2501709289f4cf08	0	0	1	0	0
77f9c519305d5440b7e3ec8eb38ff8ac9de375f5	0	0	1	0	0
4a929bcbf48322ade48b8ca36f1673166a51dd79	0	0	1	0	0
8f2b22793c39f8a4666d415b7a3d3484a4d9382b	0	0	1	0	0
51d592e83d0e78d15e102c11e8903dacbdf296f7	0	0	1	0	2
7454c24e2516fcecda1d59ba857e0c3b552dbbd9	0	0	2	0	0
73a8dc0199d337e1f275ec36fc54dfc702e7ff76	0	0	1	0	0
3fa3e267ed1260a3000ae59d42cadd19b60b17f9	0	0	3	0	0
4c1cc66f24d7124a90839181004c62ae381e3e69	0	1	3	0	1
f0ccb6d9864f8b98330a416bea4ba990756813ae	0	0	1	0	0
b0fdc70b0b90412d650cb64b485412abc44f05de	0	1	2	0	0
dd1d73481db345d12169d88632b5b8996911f078	0	0	1	0	0
20cb1accd5bd4c4324b216175d5e314ad37fccaf	0	0	1	0	0
2fb2189bd702789057b1903e5153c06b498f5bbb	0	0	2	0	0
423b73806a1b88b3733d2e8dc3029797418b99a3	0	0	2	0	1
7d5d2649580fe69a1214bc0a149ab277a0615bfb	0	0	1	0	0
904281bcffc23c14119f6620a54579138afd74af	0	0	1	0	0
3842a99e3d41ea1ac11ca426cc06a7472b16b75b	0	0	3	0	1
b47014698813acad6bc269ae838f79137223d794	0	1	2	0	0
f6a2ee52a539c2c44bfed50f8afd871d985579fd	0	0	1	0	0
195b16cff45223dd27404ddab64989d61adf9717	0	0	4	0	1
8f6bac46fa23381ecb18d19b02f48e9f7f062f4a	0	0	2	0	0
459603dd14b3595e464534bb399e7bd8a49c5f66	0	0	2	0	0
777dc3d44d57c90db3e7b28aacc05caba108776c	0	0	1	0	0
491483dc4fa2aa79952095a8e636088610b8b18b	0	0	1	0	0
3669a7ae4b0393b837ba46ead39ad9124b2dabf9	0	0	1	0	0
da2ac7eb3b7c5ec4f54e8a7906e5721b5050bb07	0	0	1	0	0
e5aae6143123a6c0e5287ef8f970ee5378a2599f	0	0	1	0	0
2d52e5c37518368318e538a907ff10647fbf7daa	0	0	1	0	0
3cc0de1df8a8653bdcd6bdeec47a5e6df06012d2	0	0	2	0	0
bb14ca630ad138b44efeb058f5632f9cb5d73b76	0	0	1	0	0
e5c59bf5c57fac370ae2799c213fab3e049f17c4	0	0	1	0	0
25f938c4c56c46315579cf6fe47d0d0453eeb5ea	0	0	1	0	0
c1948bc23e58fb6ed92be8478d13c4dda5aec6d7	0	0	1	0	0
70b4bf00b80a045ee51ac78a72e3e7ccf42823c4	0	0	1	0	0
ad115be31c453edc2467dce6c1042301cb2bc1aa	0	0	1	0	0
4ec4413af14ae401242477f506268276ef6b05b9	0	1	3	0	1
ddd45e23d6e24783b7f590942e82d1d9b5fe895a	0	0	1	0	0
0277e5ff55d6115cc97e1c8c4559e94ed567eb6d	0	1	3	0	1
32cdcf03f2d8a7657267c5378df615d8f0ebe07b	0	1	1	0	0
7994fa4a89ffa813d7355b67352c938f72f791f0	0	0	1	0	0
79d36025380bd2a958c7967ff8c7d7b2b9fcde49	0	0	2	0	0
2923091058159d071adbe7b1663656f73666cf4d	0	0	1	0	0
49998020731f871d24255769ca3012963b16ffa7	0	0	1	0	0
b1d83471026961b6698be2e84c7ebd07f2294f9b	0	0	1	0	0
fd326492ccb12b8004bddf58a72f9c3235892417	0	0	1	0	0
e5fe14a40333357666b5d0136324f571dd63205e	0	0	1	0	0
e07c32d3bc576ad27eebc3e3dfcdefa66d3042f8	0	1	2	0	0
db7e2fa315796b5a5634bbf7acddbea9d9b60f8b	0	0	1	0	0
f6be595edaf691eb796a48cf5b0a652d3dcf0b1c	0	0	1	0	0
4ce67a7d4a50677a761a43f6bf2fefd55c42118a	0	0	1	0	0
274b21eba74f14747bc13aa35bb6ee10bb43954e	0	0	1	0	0
0503b4e5da1da1bf961a6484defb0009cab33a75	0	0	1	0	0
a8650e79a5d2577d9d4a6568f8b4de9312e85c99	0	0	1	0	0
623d42329bae023d63b182ac215ec4bd91841756	0	0	2	0	0
e0ff4919285fce0100df31a8ae479adc09288872	0	0	1	0	0
c3e03b8506037b2f719300918fe8a9365e1c359c	0	0	1	0	0
ffa743e3b2ed7ca558c3f720c9620510225514fe	0	0	1	0	0
e5e3e2926647f0f94abf7becf78fdc63cd24466f	0	2	1	0	0
129fd22a6cef061d40a2a97fc0b7b04eefd07d6e	0	0	2	0	2
64b1ab80d991eaf86668e3bb4e2c8b39c2804429	0	0	1	0	2
6ed43a4c82d13440cdd5563ef29d15a4e3d684fd	0	0	1	0	0
34a161b26464e6fcf72ae1c10305992296fd2e4f	0	0	1	0	0
17ffa4971b172d737ea1e157b7f9e78c55e4dceb	0	0	1	0	0
b157d4abc4e1948512cf8ff5db39d301152e701d	0	0	1	0	0
07dfb0f9e40f6bcae8baae8b62bd509685a90c4b	0	1	2	0	1
0d0b6693dd21a0f8079f10f25b97b4ebf8d47338	0	0	1	0	0
ab7d45effa206118aab0823573558539d5da23e3	0	0	1	0	0
3f603dd83ec280e973f4192221aa037177bd3813	0	0	1	0	0
bea2434f0a6c7573c17979fcee121b7e45b1faa9	0	0	1	0	0
a6bb80d99057799f3dd06773cdf90a1f21211493	0	0	1	0	0
abd356dece9e0ac903e450cd49c0ec6ca0b64389	0	0	1	0	0
40feff7389bba678df944173513b232e45821020	0	0	1	0	0
cf96cb109cda85f4b867af82344394cabc33eb37	0	0	1	0	0
4fa1cdf872255b209351e0c80f3ac60936e5ae73	0	0	1	0	0
c4a2f4615e4080e4c42720502dd5714b5473ff71	0	0	1	0	0
e411b3b136fc6133a933be28c73a40ec690c5bdf	0	0	1	0	0
16ae27793910a2a090daaa7fe6ba9a71bda499a9	0	1	2	0	0
fbd5238275d68c74a04ced99b960217723f840d2	0	0	1	0	0
5b2ed1f52c6ad348c0889f0d82083d383de1d5a8	0	0	1	0	0
dead52d2c2a01826c898e78612cbfb83416261f5	0	0	1	0	0
2f823eff1cd87b25fbc5fac9c575b59da9a6f51b	0	0	1	0	0
de9db6bb014c1cdce1153e2ce430e62e81e4d85e	0	0	1	0	1
4be0fe931ba43cd67419f20b953ef46e6874f024	0	0	1	0	0
b1939cbf3dfa5640b784bd369839a58d833fecf5	0	0	1	0	0
0c0e442f9e5e3122b535f7dd20b6011daad93c17	0	0	1	0	0
348d4240927c8dd53ec870ce20849aa0ae450208	0	0	1	0	0
326297cd7e383767dd653a68189779044c838422	0	0	1	0	0
42f30b8b0edaf2f7b80b5d6fe8d1278a3837f29c	0	0	2	0	0
71e82eb2b17be3c04cbd8ec04dc02e65cdf35d10	0	1	1	0	0
0749ff5ced315dda50bd41e6f5b5adaae3374849	0	0	1	0	0
5f7972071435b185a178e57d3ddb3af2e17fbb88	0	0	1	0	0
d14c5c5d36f8f53a0caee8167d50a365b3217600	0	0	1	0	0
f9a6a06727b13034ae00be100f8b3d0c991c91de	0	0	1	0	0
8867f3363aa788f3b97c63a9f12e89bb63e09743	0	0	1	0	0
c6d1d7ca7a4a3d139784a5b6418e9fa69c39901b	0	0	1	0	0
fd7654f704371b0e8622b9119ded3e793abe8934	0	0	1	0	0
bbfd9a8387de6fa4b6b708103ca7b182d7aed85c	0	1	1	0	0
ea117f8320d180623b5e04f2e0cbc492d1f1914f	0	0	1	0	0
001ee4b4886bab7525838d8388db522b3f6dd12c	0	1	2	0	0
3c6232b04df53b4d65d0cb0bed66698ff511dd84	0	1	1	0	1
ad89a228eea64b8ca348203979c02abf4fe2240c	0	0	1	0	0
853cf527ac85b651b39e1660bc4f963ccdcf10f9	0	0	1	0	0
2895e58de2e290ae227826990958ed44e6574c12	0	0	1	0	0
