otu	Kingdom	Phylum	Class	Order	Family	Genus	Species
9cbef7cb975eb664d68ead62589ca8cea745abda	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
9d1026266dbd240193a8b11d63c2ce1ee37ad8c4	Eukaryota	Ascomycota	dothideomyceta	Pleosporales	Pleosporaceae	Alternaria	Alternaria_brassicicola
9d6dd22ccd529770970248f2ff0734ee5f131dc9	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
9d9e1274a370c1ada41cdcab46816165fae77acb	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
9de684c6dfe8f7a82792a039c6306de08652fcc7	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
9df00163285a687dfb456ccc47c5c6249ab9c3c5	Eukaryota	Basidiomycota	Opisthokonta	Tilletiales	Tilletiaceae	Tilletia	Tilletia_nigrifaciens
9e01c4e3e4d113b83bb21682329982473330b226	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
9e0425af678603127cc7fe1d11aefe55356fad55	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
9e26d9bf2466ea7909fbbc19efdb1d23f9ffbe05	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
9e60f829f72d2da40d3beac350e06198d4ecac9e	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
9e99afbc4c37bfe648cf4f4a1807435ff582a824	Eukaryota	Basidiomycota	Opisthokonta	Tilletiales	Tilletiaceae	Tilletia	Tilletia_nigrifaciens
9ea6921c31a305e95f616d6417cca35b8bae697e	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
9ecad79cb2e98f6c560d3b1eebab2c4197f24a84	Eukaryota	Oomycota	Stramenopiles	Peronosporales	Peronosporaceae	Hyaloperonospora	Hyaloperonospora_brassicae
9f0eb46111b85df25c4ba57b4b25e506982e189f	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
9f6029c6f7d8265fbcb248b61f1e1480301e4e6e	Eukaryota	Basidiomycota	Opisthokonta	Tilletiales	Tilletiaceae	Tilletia	Tilletia_nigrifaciens
9f67a2a3c6fe6717314b23cc24de18af3dd445c1	Eukaryota	Basidiomycota	Opisthokonta	Tilletiales	Tilletiaceae	Tilletia	Tilletia_nigrifaciens
9f8a7faf7faf3df1610fcc6adf88a9f9564988c2	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
9f8ff7788ce9cadfbd70a5c7cf1742e84cff92fb	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
9fcbbb1d01a3e374a370aaf890e5c22b269a9d5d	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
9fe270abf52d6e9271a9f0e812ea8aec38d88424	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a063958dfcc2151ba151a255cbff891f3a5560e4	Eukaryota	Basidiomycota	Opisthokonta	Tilletiales	Tilletiaceae	Tilletia	Tilletia_nigrifaciens
a11f29ce4c0200e8e5bea6a88eaf443865edabbd	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a12a8d660a277cae08e40c7d4979725d07f7333c	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a15bbdf68554eadbf999b208de9446fe6476d110	Eukaryota	Ascomycota	sordariomyceta	Hypocreales	Nectriaceae	Fusarium	Fusarium_yamamotoi
a192c7b0520507fba6226b79aacab07fb5876d49	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a19fbbfc2e34259ab98f17484e0b62614cff6e71	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a1abd0436cd745f0e7b6f3cee8a02ebedaa360ca	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a215c250cff309004a1dd743f93a642f3b5f1123	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a272ec914445df5774d86e537c91d983133e773a	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a2acd8cd34557c642e4b2c93c63898c2a69881e1	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a36266fd9a7fcebd4f845dd35197207edf1ee463	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a38f2962c93ed57e858b5c20a5c26802801618ef	Eukaryota	Basidiomycota	Opisthokonta	Tilletiales	Tilletiaceae	Tilletia	Tilletia_nigrifaciens
a3b88334d7a1276e236caef89e25b2f7fb02bd86	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a3bf90c7a8f170b756b1c3ff9a9014ad3f29d971	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a3ff088d02da62270036723cdb7496cd6652f5f1	Eukaryota	Ascomycota	dothideomyceta	Pleosporales	Pleosporaceae	Stemphylium	Stemphylium_globuliferum
a42027490e54dbfea7e99ef3f5423666f65db84b	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a4329bfea8c2c688679ba2aec48e3587e517ceb8	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a45bd86fa61b215a15be539389c0c98a0fc8a177	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a47e8ed13b2481ab7fc28d834aa8da2e31958085	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a4d9223df6bda25ed4175c4adcd189db59796f11	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a50762e25d9bc46c7a08172b5344d1f0de23f4b3	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a509c5a7280100b368f76fbe1a11d887172ae766	Eukaryota	Ascomycota	sordariomyceta	Hypocreales	Nectriaceae	Nectria	Nectria_eustromatica
a551a2fa3e9227a7ec7a76842e05838e9e975247	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a560bb2b677ea8fead15d7f366ee2bae94cc2e7b	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a569648a64a6164830af6592e6a0b7d5af7dd386	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a571dfe12e55e6ea09a765f83b27ca356564a635	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a59da8e94116f52604836d343438329e7fbc1dfe	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a5ba172becdda762e5f5e5a955e26e090e929df3	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a5fc74b716a2819f045cfea3d8842c119f6ff97e	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a619091699d21bc8faf920f2b53630eef59d844d	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a64b496cbb71224ee5dae5544db9d33127e3380d	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a64bb646927524798b68c5c60d2368f0d193ce19	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a66fe344695f5bd428d3399ea0ecfd4033c4307d	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a6bb80d99057799f3dd06773cdf90a1f21211493	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a735251d1a8335b96dce5d983f5d696cd9954a9e	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a777fc07ec920bff881e0be6d07846810354486d	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a788900576a7517beb7502f2891d2ed6ef3e8f1d	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a7acdadf881e8085389ad083b66d47501dc38c8f	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a7f45617408af6b6d5646e2e42240889faf2772b	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a8650e79a5d2577d9d4a6568f8b4de9312e85c99	Eukaryota	Basidiomycota	Opisthokonta	Tilletiales	Tilletiaceae	Tilletia	Tilletia_nigrifaciens
a868da539f66735c2a09dbbf311f0e3c7247e748	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a87ecdc397e3592de38155e94c4d28ea04b00a00	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a8e1099f83e9f1178c82dc62668ff449d9096a33	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a8ec206bb6ec67dc30d3ced194c12b3b36931d94	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a95902702406e51f1a8adaa03f30c85dfcad433b	Eukaryota	Basidiomycota	Opisthokonta	Tilletiales	Tilletiaceae	Tilletia	Tilletia_nigrifaciens
a975c2834d13eded58c3f9b1fdd833cc4407fa8f	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a98955a7408f38aebe4c2ce0c310977fced7215b	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
a9ef79ae7c9870ceafde0a2bd70870ad5469db23	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
aa01235a378db68ac50bf27c11614a81a15d77cd	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
aa2936d791c138eca3c11c0d8d30655fe7ce578b	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
aa342eac6deb70ac985ee3bc289874b0bacf12f7	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
aa8babc363314db243b5dcbe86eb3b55879743fb	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
aa99f4afc63705f6aeaa3978cc61f4625344fd89	Eukaryota	Basidiomycota	Opisthokonta	Tilletiales	Tilletiaceae	Tilletia	Tilletia_nigrifaciens
ab596450821c9cfec2dffb134308cc64d513dc90	Eukaryota	Basidiomycota	Opisthokonta	Tilletiales	Tilletiaceae	Tilletia	Tilletia_nigrifaciens
ab7d45effa206118aab0823573558539d5da23e3	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
abd356dece9e0ac903e450cd49c0ec6ca0b64389	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ac6a934af15a4acc46b69d7d82e25b682451fa3c	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
acc8c07376f404b49e543b23f85996e984176ca1	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ad115be31c453edc2467dce6c1042301cb2bc1aa	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ad338105b8d0cf5614e54e5db48ad3020f99f8d0	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ad3b20415dfd5dccc857837f3dd27d4fb1dfe1ef	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ad722181e9b4e7fcb824d733e40ca9595e00bcc7	Eukaryota	Ascomycota	dothideomyceta	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium_aphidis
ad89a228eea64b8ca348203979c02abf4fe2240c	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ad9be2ee934aefacb8935f879a13ebce1bc44c85	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
add922987779cd9af2186ff8dda7b1b46c56aa97	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ae2da00ee4e3e061b661e6cbec7f9dd3098c352b	Eukaryota	Oomycota	Stramenopiles	Peronosporales	Peronosporaceae	Peronospora	Peronospora_variabilis
ae2e69508908c8c7bd68261af9ef75abf2db7ff8	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ae521c21040816fb2b170a632b48e4ef51abfd44	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ae6d56b89da9c10037efd050aeaf39f31914ce8d	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
aea691901a89c5b3fca070970aafc83b7a9263af	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
aeff6980a8c0959acbbd77055d4b20ac75b79dd6	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
af0ae850ae5c21da5433cb3f2e2b50d79c8c64b4	Eukaryota	Basidiomycota	Opisthokonta	Ustilaginales	Ustilaginaceae	Moesziomyces	Moesziomyces_aphidis
af1a29d0478af9db41cb1d81e92d773c61d621d7	Eukaryota	Ascomycota	dothideomyceta	Pleosporales	Didymellaceae	Epicoccum	Epicoccum_nigrum
af1c205d394f84195c92ad2c57974ffaa5e54634	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
af734ab5fe01040251a3bd8dfafa7db9e11af345	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b01442fbfa6001a0b070b8e99eec43176278913f	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b04edf600dcecf7fd6096826e327f10d2d1baf24	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b0754234c26fd53fe200e86938f4e7b23a764388	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b0800595a8c3d1fb0a9d51c431200081ded93c01	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b0a4cdf0e3f400e16bfa1619d16d2cc2d16399e2	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b0bc5b1de573b018bc3b3a5646f0de0e13a2027f	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b0f3b50e674f52cf928d0e2002ee4514fd2f6ea0	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b0fdc70b0b90412d650cb64b485412abc44f05de	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b157d4abc4e1948512cf8ff5db39d301152e701d	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b187a22cefe501fecf78aaefa1126719530554a3	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b1939cbf3dfa5640b784bd369839a58d833fecf5	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b1a377fb72e18d536a37d35ef13cf5df378b1c6b	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b1d83471026961b6698be2e84c7ebd07f2294f9b	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b20463ef031f0bba41964adbf5af6e76919b19bc	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b21889366b7c74490e7bce39c50436bdc618862b	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b223d302536277ca98cd799311d8340d119367e5	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b2272e1deb55f55629842fcf133391a2b4ce3896	Eukaryota	Ascomycota	sordariomyceta	Glomerellales	Plectosphaerellaceae	Paragibellulopsis	Paragibellulopsis_chrysanthemi
b23655ae87e1fe78b646a67cb87cb947a81a719e	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b269ef03f84b82ca5a2062c7251e895560121cd6	Eukaryota	Oomycota	Stramenopiles	Peronosporales	Peronosporaceae	Peronospora	Peronospora_variabilis
b27a2f288253e317b23b6a676cb28d5b3d99f06a	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b2aacb7af531a8f475c88b25e6fbe71c453954dc	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b2afbfb9871b496ed77e2a097216286215d9ac0a	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b2dbe102fe72b3e6077b5b303d2e997fc6be41fd	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b33a5cc4ec824d4aecf4445a77de7bf001986f66	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b346ff86dd5162388f8d61fd37b20065053a4ab2	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b362e8fb9ee6f8cc464ece50e072ac1f7c4dc87e	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b37b71b870e96a7ed65f00f82408f24d71047166	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b39824e700e60e9761791db937ec8dab5b8ace43	Eukaryota	Basidiomycota	Opisthokonta	Tilletiales	Tilletiaceae	Tilletia	Tilletia_nigrifaciens
b3f40aa9760db7ef44927146a229a49f3ffc07d9	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b4039f5330d21e1b0c3b85b99d9dbc4ce47ada13	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b42a75a6d9e9cafb6d01a8ba813a650fb6c39548	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b47014698813acad6bc269ae838f79137223d794	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b476ce7cd4024702ca2bc856f87724040e974faf	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b481c065e880ae9d1a58f483be215a62347bd88c	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b4b56d3dfc3e9e112458575af386924779973184	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b51fa1430586b000a8cefe1a74e84f59e337fca4	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b53dba6bce177d9d8d04cebe9782df4d7add61ee	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b60bfaf2c5ab02fbd4958a55d79dee0c8c78c048	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b655d594b03a838027c46adbd1096cc0324ffc80	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b69ec0c941f621939bf8af340eb4a3c830b28ff1	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b7074b91c7116d9aaf14e67fadf215a4873d644a	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b7152850822d8a5977e4faa926c7fe8a97ff2c4c	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b73dc093b31729db0ac91f26909b66530bab5d16	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b76e01eba9f5581d915eb5728e12dc4368fd670d	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b7cd43396dd1833ad25f03be6b6f704108d02578	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b8068ea2b94bd7d5f09b5669803e02db612c2213	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b818918e1c246e8a86281d64e14bb12ec38dca20	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b8f061a91cb524aa7f9b89772e4e9bbef27b1718	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b8f755146c48f36aae6995944421145c7f3902cc	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b93d8e16476242a4612ab39e7959ff748ae55a48	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b96e52a62b3a78f98364c5c8fc074e6eac38bf1b	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b984b1a2f720a2569516bc5d6b590d382ce8b1c4	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
b9a9eabc39b3369138486b1f71a3a005334bd1f0	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ba1cf228e76a2ffe6434a9655474f7f5ef96772e	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ba8e715ac0228e3409bed1a5b13f371d8aa2bad1	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ba90111ee06937ddf8f34051e18d23062e810d79	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ba918f2a6392002b598d619d00bd5e910670d472	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ba9b121436bd7e0efc9ec2922f5ab7e3a8a511f2	Eukaryota	Oomycota	Stramenopiles	Peronosporales	Peronosporaceae	Hyaloperonospora	Hyaloperonospora_brassicae
bae595d56422d153791203f02a0523298a673fbc	Eukaryota	Ascomycota	dothideomyceta	Pleosporales	Didymellaceae	Pseudopeyronellaea	Pseudopeyronellaea_eucalypti
bae6b150bc78249f748c44f779c18744e6462ff0	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bb14ca630ad138b44efeb058f5632f9cb5d73b76	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bb2500a7014a3991df9a2061a686fa5c08588c22	Eukaryota	Basidiomycota	Opisthokonta	Tilletiales	Tilletiaceae	Tilletia	Tilletia_nigrifaciens
bb464d9bf7975117b0b39c2dcb5e773d501a3d41	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bb5352097ca862691eb61b1fc332ebc602117212	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bbf415e20131c509fc5e426f2130382f78dcf032	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bbfd9a8387de6fa4b6b708103ca7b182d7aed85c	Eukaryota	Basidiomycota	Opisthokonta	Tilletiales	Tilletiaceae	Tilletia	Tilletia_nigrifaciens
bc9bea92bd50994c97fb88a6340c9d3c13046965	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bcec1b60e1e109bad44f4a68b58e5da1a672fdbd	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bd58a6f32928da0b10174c4e5500ec4a4d2b7130	Eukaryota	Basidiomycota	Opisthokonta	Tilletiales	Tilletiaceae	Tilletia	Tilletia_nigrifaciens
bdcd029243639c3e95124ec7d36dc74669210dad	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bde87a9cb8224ef51c7423a5353c4359a5f3bbc7	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
be29a3cf887c0208df477fc8a86bda37c488b29b	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
be34889347303b920f622bf537d8a77f2c403ee8	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bea2434f0a6c7573c17979fcee121b7e45b1faa9	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bea76dfb8a1d30523c7dcc101c9bbf7baa55a51a	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bec8579572378b69a495683dc772d0a948eec32c	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
beda4a59fc75a795e0c9e3a61b74941d95e24d3e	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bf1871b3b33f5e25e5d27546a23083ff6636bc6c	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bf4d18b6b98b6e9c419c39d704ab06cebb705209	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bfb41224a0014a945d2c40b089990dc3cdaab34e	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bfe71ce096ded0ac501c427d08ee7ec1035fea1c	Eukaryota	Oomycota	Stramenopiles	Peronosporales	Peronosporaceae	Hyaloperonospora	Hyaloperonospora_brassicae
c005a0848db8dd2083d0e09e555d233143c744f0	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
c00d91844e19141c7359f70a8131805515681c1c	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
c086465fe08a8b4712ee91c2d9bed6eaa1ef466a	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
c0986627e090a60aa2a92ca269db2b210401e252	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
c0cee8945eee2a1c6b98bad85b4d21a64deba731	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
c0d63aaa65f69af2a6640bb4b205a4e2176b3b43	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
c100561971bcb39ba6c15cd5bd385bba65aa2d25	Eukaryota	Basidiomycota	Opisthokonta	Tilletiales	Tilletiaceae	Tilletia	Tilletia_nigrifaciens
c175c418a487a15749a99a283d25182111f1a06e	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
c18a348a454800aa12641c7c38058526e7cdb3d6	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
c19281d1cddc18e28c5853fd0e52abc45f4a9c91	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
c1948bc23e58fb6ed92be8478d13c4dda5aec6d7	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
c201380ddbbe1b74aac345748abb09c5982728ab	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
c2081a9a5ec25ddeeb1932a3d9d5080235fd2a6c	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
c226fde93c50aa00faf88c5240df8623f70e0921	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
c27c09602ae04f3467fb04b0a77b8cff8d349855	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
c28426b16c577883c0c2ec8f82c5189068161a18	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
c28b879887f488a4493a9665ecf46accd3633497	Eukaryota	Basidiomycota	Opisthokonta	Filobasidiales	Piskurozymaceae	Piskurozyma	Piskurozyma_capsuligena
c2ce90e267f839df409f7cc258fe34e880338771	Eukaryota	Basidiomycota	Opisthokonta	Tilletiales	Tilletiaceae	Tilletia	Tilletia_nigrifaciens
